id,telegram_link,text_html,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,photo_path_1,photo_path_2,photo_path_3,photo_path_4,photo_path_5,photo_path_6,photo_path_7,photo_path_8,photo_path_9,photo_path_10,video_path_1,video_path_2,video_path_3,video_path_4,video_path_5,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5,hashtag_6,title_2gis,rating_2gis,average_check_2gis
3404,https://t.me/vkusnypiter/3404,"Атмосферный коктейльный бар в стиле Америки 30-х <strong>Консерватор</strong> — место, где я рекомендую провести вечер выходного дня <a href=""stickers/sticker (27).webp"">🍸</a><br/><br/>Оригинальности месту придают уникальные коктейли. Ребята — первопроходцы в городе с этой историей. Они решили выдерживать миксы в дубовых бочках, кожаных бурдюках и бетоне.<br/><br/>В колдруме у Консерватора несколько дубовых бочек, где неделями настаиваются их фирменные коктейли. А рядом стоит бетонный сосуд, в котором выдерживается их новый экспериментальный коктейль. Именно за этими напитками и вайбом бара я рекомендую сюда идти <a href=""stickers/sticker (23).webp"">🥥</a><br/><br/>Я же решил попробовать коктейль из кожаного бурдюка skinchanger — в его состав входит бразильский ром кашаса, херес амонтильядо, ликёр из персиков и апероль. Выдержка в кожаном мешке играет важную роль: она добавляет анималистичных нот и маслянистости напитку.<br/><br/>Также коктейльная карта наполнена большим разнообразием других напитков. Все они сопровождаются интригующими описаниями и не менее яркими названиями. Ну а бармен с радостью расскажет о любом из них — слушать его было одно удовольствие.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 921 433-97-92<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/c29a2"">Пр. Римского-Корсакова, 5-7<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://konservator-bar.ru/"">Ссылка на сайт<br/><br/></a><a href="""" onclick='return ShowHashtag(""Садовая"")'>#Садовая</a> <a href="""" onclick='return ShowHashtag(""Спасская"")'>#Спасская</a> <a href="""" onclick='return ShowHashtag(""Сенная_площадь"")'>#Сенная_площадь</a> <a href="""" onclick='return ShowHashtag(""бар"")'>#бар</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/c29a2,https://konservator-bar.ru/,,,,,,,,3404/photos/photo_2188@06-07-2023_17-57-08.jpg,3404/photos/photo_2189@06-07-2023_17-57-08.jpg,3404/photos/photo_2190@06-07-2023_17-57-08.jpg,3404/photos/photo_2191@06-07-2023_17-57-08.jpg,3404/photos/photo_2192@06-07-2023_17-57-08.jpg,3404/photos/photo_2193@06-07-2023_17-57-08.jpg,,,,,,,,,,#бар,#садовая,#сенная_площадь,#спасская,,,Консерватор ,5,1300
3413,https://t.me/vkusnypiter/3413,"Как гарантированно зарядить свой день на положительные эмоции? Нам с Дашей помог визит в кафе-кондитерскую <strong>Сладко Вкусно</strong> <a href=""stickers/sticker (65).webp"">🍰</a><br/><br/>Ой, как я люблю подобные места — их уже издалека можно заприметить: нарядные, светлые, с фотогеничными уголками и очень уютные. Одно кресло-кокон в обилии зелени чего стоит. А тут ещё и розовая уличная мебель на входе. В общем, красота.<br/><br/>Кафе открыли две подруги, одна из которых профессиональный кондитер. Так что наряду с завтраками тут продают отменные наполеоны (есть вариант с брусникой), трубочки с карамелью и орехами и другие десерты. Можно даже авторский торт <a href=""https://sladkovkusnospb.ru/cakes"">заказать</a> <a href=""stickers/sticker (46).webp"">🥞</a><br/><br/>Недавно девушки заколлабились с семейной сыроварней Костанян и сделали совместные блюда: салат с халуми и сырные вафли с халуми под брусничным соусом. Если любите сыры так же, как и я, точно останетесь довольны.<br/><br/>Отдельно отмечу вафлю-сэндвич с малиновым конфи, крем-чизом и клубникой — её подают с шариком ванильного мороженого. Я бы отнёс его к категории сладких, поэтому можно считать его десертом, но, при этом, сытным из-за объёма порции.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 965 078-29-08<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/8h0yw"">Большая Зеленина, 34<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://sladkovkusnospb.ru/"">Ссылка на сайт<br/><br/></a><a href="""" onclick='return ShowHashtag(""Чкаловская"")'>#Чкаловская</a> <a href="""" onclick='return ShowHashtag(""завтраки"")'>#завтраки</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://sladkovkusnospb.ru/,https://go.2gis.com/8h0yw,,,,,,,,3413/photos/photo_2195@07-07-2023_20-56-38.jpg,3413/photos/photo_2196@07-07-2023_20-56-38.jpg,3413/photos/photo_2197@07-07-2023_20-56-38.jpg,3413/photos/photo_2198@07-07-2023_20-56-38.jpg,3413/photos/photo_2199@07-07-2023_20-56-38.jpg,3413/photos/photo_2200@07-07-2023_20-56-38.jpg,,,,,,,,,,#завтраки,#чкаловская,,,,,СладкоВкусно ,4.9,700
3444,https://t.me/vkusnypiter/3444,"Обратил внимание, что у людей повышается спрос на бильярд. Так что ребята из <strong>Бильярдного клуба разбитых сердец</strong> открылись очень кстати <a href=""stickers/sticker (67).webp"">🎱</a><br/><br/>Задумка классная, и без слова ""бар"" в названии. При этом пиво, закуски, масса коктейльных твистов и элегантные бутерброды к ним в наличии.<br/><br/>Основной кухни нет и, как я понял, не будет. Так что голодным лучше не приходить. Только если это не голод по балдёжным коктейлям в модном месте <a href=""stickers/sticker (27).webp"">🍸</a><br/><br/>Здесь делают ставку на вариации негрони, настойки и авторские коктейли. В меню можно встретить ""разбитые сердца"", ""дукалис"" и ""те ещё цветочки"".<br/><br/>Первый этаж занимает зона для посадки с барными стульями, а на втором этаже расположен бильярд — поиграть можно бесплатно, но в порядке очереди.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 964 324-21-30<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/drsijp"">Садовая, 19<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://www.instagram.com/heartsbar"">Ссылка на IG<br/><br/></a><a href="""" onclick='return ShowHashtag(""Невский_проспект"")'>#Невский_проспект</a> <a href="""" onclick='return ShowHashtag(""Гостиный_Двор"")'>#Гостиный_Двор</a> <a href="""" onclick='return ShowHashtag(""Сенная_площадь"")'>#Сенная_площадь</a> <a href="""" onclick='return ShowHashtag(""бар"")'>#бар</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/drsijp,https://t.me/hearts_bar,,,,,,,,3444/photos/photo_2215@11-07-2023_19-11-28.jpg,3444/photos/photo_2216@11-07-2023_19-11-28.jpg,3444/photos/photo_2217@11-07-2023_19-11-28.jpg,3444/photos/photo_2218@11-07-2023_19-11-28.jpg,3444/photos/photo_2219@11-07-2023_19-11-28.jpg,3444/photos/photo_2220@11-07-2023_19-11-28.jpg,,,,,,,,,,#бар,#гостиный_двор,#невский_проспект,#сенная_площадь,,,Бар разбитых сердец ,5,900
3459,https://t.me/vkusnypiter/3459,"Иногда мы с Дашей выбираемся в рестораны при отелях, чтобы почувствовать себя на отдыхе. Да, такой у нас guilty pleasure <a href=""stickers/sticker (39).webp"">🍽</a><br/><br/>Последний раз были в панорамном ресторане <strong>Le Vernissage</strong> по соседству с Юсуповским садом. Ресторан оформлен по всем канонам: белые скатерти, чехлы на стульях. А какой там открывается вид на Исаакиевский.<br/><br/>В <a href=""https://drive.google.com/file/d/1OlgF1UTbJ11TU4uhnTSuPDGkkbApNmxO/view"">меню</a> европейская кухня: отменный бефстроганов из говядины, добротная порция тёплого салата с ростбифом и ризотто с чернилами каракатицы, гребешком и кальмаром <a href=""stickers/sticker (22).webp"">🍽</a><br/><br/>При бронировании столика рекомендую просить себе место на втором этаже — вид оттуда ещё более захватывающий. Хотя, казалось бы, куда уж лучше.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 921 111-89-39<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/kqt7p"">Пр. Римского-Корсакова, 5-7<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://rest-vernissage.ru/"">Ссылка на сайт<br/><br/></a><a href="""" onclick='return ShowHashtag(""Садовая"")'>#Садовая</a> <a href="""" onclick='return ShowHashtag(""Спасская"")'>#Спасская</a> <a href="""" onclick='return ShowHashtag(""Сенная_площадь"")'>#Сенная_площадь</a> <a href="""" onclick='return ShowHashtag(""европейская_кухня"")'>#европейская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://ambassador.homes/restaurant,https://go.2gis.com/jZjBo,,,,,,,,3459/photos/photo_2228@13-07-2023_17-27-01.jpg,3459/photos/photo_2229@13-07-2023_17-27-01.jpg,3459/photos/photo_2230@13-07-2023_17-27-01.jpg,3459/photos/photo_2231@13-07-2023_17-27-02.jpg,3459/photos/photo_2232@13-07-2023_17-27-02.jpg,3459/photos/photo_2233@13-07-2023_17-27-02.jpg,,,,,,,,,,#европейская_кухня,#садовая,#сенная_площадь,#спасская,,,Панорамный,4,1500
3486,https://t.me/vkusnypiter/3486,"Отужинали в новом ресторане <strong>Veter</strong> на палубе Летучего Голландца 🚢<br/><br/>Картина следующая: в меню авторская русская кухня, за окном Нева и стрелка ВО, а вокруг официанты в роскошных нарядах.<br/><br/>Рекомендаций блюд очень много: котлета по-киевски, пельмени с говядиной и сморчками, крудо из гребешка с персиком, перловая каша с печенью. И это лишь то, с чего стоит начать <a href=""stickers/sticker (10).webp"">🍽</a><br/><br/>Например, печень была съедена на ура: хоть и не люблю её в составе блюд, но здесь она 24 часа вымачивается в молоке, что открывает совершенно иной вкус продукта, убирая то неприятное послевкусие.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 931 333-56-56<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/qmp55"">Мытнинская наб., 6</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://veter.restaurant/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Горьковская"")'>#Горьковская</a> <a href="""" onclick='return ShowHashtag(""Спортивная"")'>#Спортивная</a> <a href="""" onclick='return ShowHashtag(""русская_кухня"")'>#русская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/qmp55,https://veter.restaurant/,,,,,,,,3486/photos/photo_2241@15-07-2023_21-30-29.jpg,3486/photos/photo_2242@15-07-2023_21-30-29.jpg,3486/photos/photo_2243@15-07-2023_21-30-29.jpg,3486/photos/photo_2244@15-07-2023_21-30-29.jpg,3486/photos/photo_2245@15-07-2023_21-30-29.jpg,,,,,,,,,,,#горьковская,#русская_кухня,#спортивная,,,,Veter ,4.2,3000
3514,https://t.me/vkusnypiter/3514,"Мясной ресторан <strong>Гирлянда</strong> со стейками из фермерского мяса <a href=""stickers/sticker (12).webp"">🥩</a><br/><br/>Отдельный вид наслаждения — заказать себе сочный люля-кебаб или бургер из мраморной говядины и смаковать их на летней террасе.<br/><br/>В ассортименте стейков: хенгер, стриплойн, рибай, филе-миньон. К каждому из них отличным дополнением будет салат из свежих томатов и ялтинского лука <a href=""stickers/sticker (77).webp"">🥬</a><br/><br/>Мясо здесь готовят в испанской гриль-печи хоспере на древесных углях. Все стены вымощены красным кирпичом — старинный камин в таком интерьере смотрится потрясающе.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 (812) 927-99-88<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/kcxyy"">Рубинштейна, 12<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://vk.com/girlyandarest"">Ссылка на ВКонтакте<br/><br/></a><a href="""" onclick='return ShowHashtag(""Достоевская"")'>#Достоевская</a> <a href="""" onclick='return ShowHashtag(""Владимирская"")'>#Владимирская</a> <a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""европейская_кухня"")'>#европейская_кухня</a> <br/><br/>Похожие материалы:<br/>→ <a href=""https://t.me/vkusnypiter/3224"">Кафе с креветками во главе меню</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3160"">Стритфуд-альтернатива бургеров</a>.<br/>→ <a href=""https://t.me/vkusnypiter/2888"">Где попробовать стейк из капусты</a>.<br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/kcxyy,https://tabimeat.ru/,,,,,,,,3514/photos/photo_2264@20-07-2023_19-18-38.jpg,3514/photos/photo_2265@20-07-2023_19-18-38.jpg,3514/photos/photo_2266@20-07-2023_19-18-38.jpg,3514/photos/photo_2267@20-07-2023_19-18-38.jpg,3514/photos/photo_2268@20-07-2023_19-18-38.jpg,,,,,,,,,,,#владимирская,#достоевская,#европейская_кухня,#маяковская,,,Таби мит ,4.7,2400
3541,https://t.me/vkusnypiter/3541,"На примере панорамной пиццерии <strong>R14</strong>: почему стоит сочетать пиццу с просекко <a href=""stickers/sticker (15).webp"">🍾</a><strong><br/></strong><br/>На это у меня есть два ответа. Во-первых, эксперты выяснили, что тонкие пузырьки и свежесть просекко идеально сочетаются с воздушным тестом пиццы и её начинками.<br/><br/>Во-вторых, R14 объявили понедельник и вторник днём пиццы с просекко. Это значит, что, при заказе 2 пицц и больше, белое и розовое просекко по бокалам отдают за 150 ₽ <a href=""stickers/sticker (16).webp"">🍷</a><br/><br/>В ресторане 14 видов пиццы: от классической маргариты до сладкой с нутеллой и фисташками. Но начинать своё знакомство с ними я рекомендую с ветчины и трюфельного крема.<br/><br/>За просекко в ресторане Арама Мнацаканова отвечает семейная винодельня Decordi из Венето. Их сотрудничество с ресторам длится уже на протяжении 10 лет.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 (812) 918-69-69<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/8yexs"">Академика Павлова, 5</a><a href=""https://go.2gis.com/kcxyy""><br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://www.probka.org/restaurants/r14/"">Ссылка на сайт</a><a href=""https://vk.com/girlyandarest""><br/><br/></a><a href="""" onclick='return ShowHashtag(""Петроградская"")'>#Петроградская</a> <a href="""" onclick='return ShowHashtag(""Лесная"")'>#Лесная</a> <a href="""" onclick='return ShowHashtag(""итальянская_кухня"")'>#итальянская_кухня</a> <br/><br/>Похожие материалы:<br/>→ <a href=""https://t.me/vkusnypiter/3281"">Мясной ресторан с отменными коктейлями</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3391"">Итальянский ресторан с отсылками к истории</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3341"">Куда ещё сходить на Петроградской</a>.<br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/8yexs,https://www.probka.org/restaurants/r14/,,,,,,,,3541/photos/photo_2274@24-07-2023_16-23-49.jpg,3541/photos/photo_2275@24-07-2023_16-23-49.jpg,3541/photos/photo_2276@24-07-2023_16-23-50.jpg,3541/photos/photo_2277@24-07-2023_16-23-50.jpg,3541/photos/photo_2278@24-07-2023_16-23-50.jpg,,,,,,,,,,,#итальянская_кухня,#лесная,#петроградская,,,,R14,4.5,3300
3612,https://t.me/vkusnypiter/3612,"Готовимся к окончанию рабочей недели с уютной кальянной <strong>Freedым</strong> <a href=""stickers/sticker (27).webp"">🍸</a><br/><br/>Ребята заходят с козырей: к лёгким и сочным кальянам предлагают приставку с играми для компании. На выбор всё многообразие вкусов табака — даже свой любимый Spectrum нашёл.<br/><br/>Поесть тоже можно. В меню панини с ветчиной, салаты церазь и с говядиной, а также паста с овощами, вок с говядиной и с курицей. Своих денег однозначно стоит <a href=""stickers/sticker (85).webp"">🥪</a><br/><br/>Барная карта состоит из пива, сидра, винишка и обилия коктейлей, как классических, так и авторских. Причём отдают их тоже по гуманным ценам в районе 500 ₽.<br/><br/>Любителям поболтать и сыграть в настолки тоже понравится: есть и уединённые столики, и большой выбор настольных игр.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 (812) 250-10-50<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/vwot7"">Большой проспект П.С., 27</a><a href=""https://go.2gis.com/kcxyy""><br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://freedym.ru/petroga"">Ссылка на сайт</a><a href=""https://vk.com/girlyandarest""><br/><br/></a><a href="""" onclick='return ShowHashtag(""Чкаловская"")'>#Чкаловская</a> <a href="""" onclick='return ShowHashtag(""Спортивная"")'>#Спортивная</a> <a href="""" onclick='return ShowHashtag(""Горьковская"")'>#Горьковская</a> <a href="""" onclick='return ShowHashtag(""кальянная"")'>#кальянная</a><br/><br/>Где ещё покурить кальян:<br/>→ <a href=""https://t.me/vkusnypiter/1870"">На военной базе Hookah Box</a>.<br/>→ <a href=""https://t.me/vkusnypiter/1927"">В компьютерном клубе Monterey</a>.<br/>→ <a href=""https://t.me/vkusnypiter/2134"">В атмосферной Paradnaya lounge</a>.<br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/vwot7,https://freedym.ru/petroga,,,,,,,,3612/photos/photo_2325@03-08-2023_23-08-01.jpg,3612/photos/photo_2326@03-08-2023_23-08-01.jpg,3612/photos/photo_2327@03-08-2023_23-08-01.jpg,3612/photos/photo_2328@03-08-2023_23-08-01.jpg,3612/photos/photo_2329@03-08-2023_23-08-01.jpg,3612/photos/photo_2330@03-08-2023_23-08-02.jpg,,,,,,,,,,#горьковская,#кальянная,#спортивная,#чкаловская,,,Freedым,4.9,1600
3657,https://t.me/vkusnypiter/3657,"Нашли ещё один классный ресторан в Выборгском районе — <strong>Кукуруза</strong> — грузинское заведение с особенным блюдом <a href=""stickers/sticker (94).webp"">🌽</a><br/><br/>Оказывается, столько раз проезжал мимо этого уютного места: внутри много дерева, зелени — никогда не получалось устоять перед такими интерьерами.<br/><br/>Из блюд в основном классическая Грузия: блюда на гриле, хинкали, рулетики и салаты с баклажанами, оджахури и т.п <a href=""stickers/sticker (9).webp"">🥟</a><br/><br/>Но есть и изюминка — хинкапури. Это большой хачапури по-мегрельски, только на каждом из кусков расположена хинкали с сыром. Эффектность блюда — отвал всего.<br/><br/>Куриный люля-кебаб, классические хачапури, тёплый салат с креветками — отменные. Также решили попробовать рыбу и остановились на палтусе с муссом из пармезана и трюфельным маслом — хорошо зайдёт, если любите нежную рыбу <a href=""stickers/sticker (95).webp"">🐟</a><br/><br/><span class=""spoiler hidden"" onclick=""ShowSpoiler(this)""><span aria-hidden=""true"">И не забудьте заценить люстру в туалете </span></span><span class=""spoiler hidden"" onclick=""ShowSpoiler(this)""><span aria-hidden=""true"">💫</span></span><span class=""spoiler hidden"" onclick=""ShowSpoiler(this)""><span aria-hidden=""true""><br/><br/></span></span><a href=""stickers/sticker (3).webp"">〰️</a> +7 911 926-55-00<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/zhkqx"">Пр. Энгельса, 41<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://kukuruza-resto.ru/"">Ссылка на сайт<br/><br/></a><a href="""" onclick='return ShowHashtag(""Удельная"")'>#Удельная</a> <a href="""" onclick='return ShowHashtag(""грузинская_кухня"")'>#грузинская_кухня</a><br/><br/>Куда ещё сходить на севере города:<br/>→ <a href=""https://t.me/vkusnypiter/904"">Ресторан, который совмещает в себе Италию и Грузию</a>.<br/>→ <a href=""https://t.me/vkusnypiter/2552"">Ресторан с фокусом на римскую пиццу, вино и дегустации</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3509"">Корнер с турецкой кухней: пиде, мезе и мясом на мангале</a>.<br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/zhkqx,https://kukuruza-resto.ru/,,,,,,,,3657/photos/photo_2351@08-08-2023_22-16-48.jpg,3657/photos/photo_2352@08-08-2023_22-16-48.jpg,3657/photos/photo_2353@08-08-2023_22-16-48.jpg,3657/photos/photo_2354@08-08-2023_22-16-48.jpg,3657/photos/photo_2355@08-08-2023_22-16-48.jpg,,,,,,,,,,,#грузинская_кухня,#удельная,,,,,Кукуруза ,4.7,1500
3779,https://t.me/vkusnypiter/3779,"Уголок Израиля на Восстания — кафе аутентичной кухни <strong>Бабагануш</strong> <a href=""stickers/sticker (106).webp"">🌯</a><br/><br/>Интерьер выполнен в характерных для команды Бекицера сине-голубых оттенках. А меню во всю стену — как визитная карточка.<br/><br/>Среди блюд много отличных вариантов для шэринга: один мезе сет чего стоит. В него входят хумус с апельсиновым соусом и паприкой, бабагануш, лабане, рийет, иерусалимская смесь и лавашитос.<br/><br/>Из более сытных вариантов рекомендую обратить внимание на дуэт кебабов из баранины и фалафель на блюде — эти ребята точно голодными не оставят <a href=""stickers/sticker (76).webp"">🥙</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 911 926-43-41<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/r47a7t"">Восстания, 19<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://instagram.com/babaganoush.pitabar"">Ссылка на IG<br/><br/></a><a href="""" onclick='return ShowHashtag(""Площадь_Восстания"")'>#Площадь_Восстания</a> <a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""Чернышевская"")'>#Чернышевская</a> <a href="""" onclick='return ShowHashtag(""израильская_кухня"")'>#израильская_кухня</a><br/><br/>Похожие материалы:<br/>→ <a href=""https://t.me/vkusnypiter/3509"">Корнер с сочными кебабами в Сити Молле</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3328"">Грузинский ресторан со столиками-шатрами</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3135"">Корчма с украинским колоритом на Чернышевской</a>.<br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/r47a7t,https://runbbgrun.ru/,,,,,,,,3779/photos/photo_2431@28-08-2023_20-26-07.jpg,3779/photos/photo_2432@28-08-2023_20-26-07.jpg,3779/photos/photo_2433@28-08-2023_20-26-07.jpg,3779/photos/photo_2434@28-08-2023_20-26-07.jpg,3779/photos/photo_2435@28-08-2023_20-26-07.jpg,,,,,,,,,,,#израильская_кухня,#маяковская,#площадь_восстания,#чернышевская,,,Babaganoush ,4.7,950
3785,https://t.me/vkusnypiter/3785,"Ресторан авторской кухни <strong>River</strong> с террасой в зелёном саду <a href=""stickers/sticker (25).webp"">🌳</a><br/><br/>Жителям окрестных домов повезло не только с видами и набережными, но и таким рестораном под боком — светлый, двухэтажный и с большим аквариумом.<br/><br/>Шеф-повар Дмитрий Корсаков взял за основу европейское меню и прокачал его на свой лад. Получились отличные, на мой взгляд, блюда всех мастей <a href=""stickers/sticker (10).webp"">🍽</a><br/><br/>Мы пробовали сытную брускетту с пармой и моцареллой и тёплый салат с морепродуктами. Первое блюдо оказалось таким сытным, что на этом можно было бы и остановиться.<br/><br/>Из основных блюд выбор пал на треску с картофельным пюре и сезонный спешл — фетучини с лисичками в сливочном соусе. И пока грибы ещё есть, настоятельно рекомендую идти за этой пастой.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> +7 931 390-77-71<br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/1lnsr"">Петровский пр., 5 ст1<br/></a><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://theriver.rest/"">Ссылка на сайт<br/><br/></a><a href="""" onclick='return ShowHashtag(""Спортивная"")'>#Спортивная</a> <a href="""" onclick='return ShowHashtag(""Чкаловская"")'>#Чкаловская</a> <a href="""" onclick='return ShowHashtag(""авторская_кухня"")'>#авторская_кухня</a><br/><br/>Эстетика ресторанов Петроградской:<br/>→ <a href=""https://t.me/vkusnypiter/3486"">Ресторан на палубе шикарного корабля</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3391"">Кусочек</a> <a href=""https://t.me/vkusnypiter/3391"">утончённой</a> <a href=""https://t.me/vkusnypiter/3391"">Сицилии</a>.<br/>→ <a href=""https://t.me/vkusnypiter/3321"">Арктическая кухня и морепродукты</a>.<br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал</a>.",https://go.2gis.com/1lnsr,https://theriver.rest/,,,,,,,,3785/photos/photo_2436@29-08-2023_22-37-30.jpg,3785/photos/photo_2437@29-08-2023_22-37-30.jpg,3785/photos/photo_2438@29-08-2023_22-37-30.jpg,3785/photos/photo_2439@29-08-2023_22-37-30.jpg,3785/photos/photo_2440@29-08-2023_22-37-30.jpg,3785/photos/photo_2441@29-08-2023_22-37-30.jpg,,,,,,,,,,#авторская_кухня,#спортивная,#чкаловская,,,,River ,4.8,3100
